,name,id,image_path,type1,type2
968,steelix,208,../dataset-v2/steelix/steelix_4.png,steel,ground
969,steelix,208,../dataset-v2/steelix/steelix_5.png,steel,ground
970,steelix,208,../dataset-v2/steelix/steelix_6.png,steel,ground
971,steelix,208,../dataset-v2/steelix/steelix_7.png,steel,ground
972,snubbull,209,../dataset-v2/snubbull/snubbull_0.png,fairy,
973,snubbull,209,../dataset-v2/snubbull/snubbull_1.png,fairy,
974,snubbull,209,../dataset-v2/snubbull/snubbull_2.png,fairy,
975,snubbull,209,../dataset-v2/snubbull/snubbull_3.png,fairy,
976,granbull,210,../dataset-v2/granbull/granbull_0.png,fairy,
977,granbull,210,../dataset-v2/granbull/granbull_1.png,fairy,
978,granbull,210,../dataset-v2/granbull/granbull_2.png,fairy,
979,granbull,210,../dataset-v2/granbull/granbull_3.png,fairy,
980,qwilfish,211,../dataset-v2/qwilfish/qwilfish_0.png,water,poison
981,qwilfish,211,../dataset-v2/qwilfish/qwilfish_1.png,water,poison
982,qwilfish,211,../dataset-v2/qwilfish/qwilfish_2.png,water,poison
983,qwilfish,211,../dataset-v2/qwilfish/qwilfish_3.png,water,poison
984,scizor,212,../dataset-v2/scizor/scizor_0.png,bug,steel
985,scizor,212,../dataset-v2/scizor/scizor_1.png,bug,steel
986,scizor,212,../dataset-v2/scizor/scizor_2.png,bug,steel
987,scizor,212,../dataset-v2/scizor/scizor_3.png,bug,steel
988,scizor,212,../dataset-v2/scizor/scizor_4.png,bug,steel
989,scizor,212,../dataset-v2/scizor/scizor_5.png,bug,steel
990,scizor,212,../dataset-v2/scizor/scizor_6.png,bug,steel
991,scizor,212,../dataset-v2/scizor/scizor_7.png,bug,steel
992,shuckle,213,../dataset-v2/shuckle/shuckle_0.png,bug,rock
993,shuckle,213,../dataset-v2/shuckle/shuckle_1.png,bug,rock
994,shuckle,213,../dataset-v2/shuckle/shuckle_2.png,bug,rock
995,shuckle,213,../dataset-v2/shuckle/shuckle_3.png,bug,rock
996,heracross,214,../dataset-v2/heracross/heracross_0.png,bug,fighting
997,heracross,214,../dataset-v2/heracross/heracross_1.png,bug,fighting
998,heracross,214,../dataset-v2/heracross/heracross_2.png,bug,fighting
999,heracross,214,../dataset-v2/heracross/heracross_3.png,bug,fighting
1000,heracross,214,../dataset-v2/heracross/heracross_4.png,bug,fighting
1001,heracross,214,../dataset-v2/heracross/heracross_5.png,bug,fighting
1002,heracross,214,../dataset-v2/heracross/heracross_6.png,bug,fighting
1003,heracross,214,../dataset-v2/heracross/heracross_7.png,bug,fighting
1004,sneasel,215,../dataset-v2/sneasel/sneasel_0.png,dark,ice
1005,sneasel,215,../dataset-v2/sneasel/sneasel_1.png,dark,ice
1006,sneasel,215,../dataset-v2/sneasel/sneasel_2.png,dark,ice
1007,sneasel,215,../dataset-v2/sneasel/sneasel_3.png,dark,ice
1008,sneasel,215,../dataset-v2/sneasel/sneasel_4.png,dark,ice
1009,sneasel,215,../dataset-v2/sneasel/sneasel_5.png,dark,ice
1010,sneasel,215,../dataset-v2/sneasel/sneasel_6.png,dark,ice
1011,sneasel,215,../dataset-v2/sneasel/sneasel_7.png,dark,ice
1012,teddiursa,216,../dataset-v2/teddiursa/teddiursa_0.png,normal,
1013,teddiursa,216,../dataset-v2/teddiursa/teddiursa_1.png,normal,
1014,teddiursa,216,../dataset-v2/teddiursa/teddiursa_2.png,normal,
1015,teddiursa,216,../dataset-v2/teddiursa/teddiursa_3.png,normal,
1016,ursaring,217,../dataset-v2/ursaring/ursaring_0.png,normal,
1017,ursaring,217,../dataset-v2/ursaring/ursaring_1.png,normal,
1018,ursaring,217,../dataset-v2/ursaring/ursaring_2.png,normal,
1019,ursaring,217,../dataset-v2/ursaring/ursaring_3.png,normal,
1020,ursaring,217,../dataset-v2/ursaring/ursaring_4.png,normal,
1021,ursaring,217,../dataset-v2/ursaring/ursaring_5.png,normal,
1022,ursaring,217,../dataset-v2/ursaring/ursaring_6.png,normal,
1023,ursaring,217,../dataset-v2/ursaring/ursaring_7.png,normal,
1024,slugma,218,../dataset-v2/slugma/slugma_0.png,fire,
1025,slugma,218,../dataset-v2/slugma/slugma_1.png,fire,
1026,slugma,218,../dataset-v2/slugma/slugma_2.png,fire,
1027,slugma,218,../dataset-v2/slugma/slugma_3.png,fire,
1028,magcargo,219,../dataset-v2/magcargo/magcargo_0.png,fire,rock
1029,magcargo,219,../dataset-v2/magcargo/magcargo_1.png,fire,rock
1030,magcargo,219,../dataset-v2/magcargo/magcargo_2.png,fire,rock
1031,magcargo,219,../dataset-v2/magcargo/magcargo_3.png,fire,rock
1032,swinub,220,../dataset-v2/swinub/swinub_0.png,ice,ground
1033,swinub,220,../dataset-v2/swinub/swinub_1.png,ice,ground
1034,swinub,220,../dataset-v2/swinub/swinub_2.png,ice,ground
1035,swinub,220,../dataset-v2/swinub/swinub_3.png,ice,ground
1036,piloswine,221,../dataset-v2/piloswine/piloswine_0.png,ice,ground
1037,piloswine,221,../dataset-v2/piloswine/piloswine_1.png,ice,ground
1038,piloswine,221,../dataset-v2/piloswine/piloswine_2.png,ice,ground
1039,piloswine,221,../dataset-v2/piloswine/piloswine_3.png,ice,ground
1040,piloswine,221,../dataset-v2/piloswine/piloswine_4.png,ice,ground
1041,piloswine,221,../dataset-v2/piloswine/piloswine_5.png,ice,ground
1042,piloswine,221,../dataset-v2/piloswine/piloswine_6.png,ice,ground
1043,piloswine,221,../dataset-v2/piloswine/piloswine_7.png,ice,ground
1044,corsola,222,../dataset-v2/corsola/corsola_0.png,water,rock
1045,corsola,222,../dataset-v2/corsola/corsola_1.png,water,rock
1046,corsola,222,../dataset-v2/corsola/corsola_2.png,water,rock
1047,corsola,222,../dataset-v2/corsola/corsola_3.png,water,rock
1048,remoraid,223,../dataset-v2/remoraid/remoraid_0.png,water,
1049,remoraid,223,../dataset-v2/remoraid/remoraid_1.png,water,
1050,remoraid,223,../dataset-v2/remoraid/remoraid_2.png,water,
1051,remoraid,223,../dataset-v2/remoraid/remoraid_3.png,water,
1052,octillery,224,../dataset-v2/octillery/octillery_0.png,water,
1053,octillery,224,../dataset-v2/octillery/octillery_1.png,water,
1054,octillery,224,../dataset-v2/octillery/octillery_2.png,water,
1055,octillery,224,../dataset-v2/octillery/octillery_3.png,water,
1056,octillery,224,../dataset-v2/octillery/octillery_4.png,water,
1057,octillery,224,../dataset-v2/octillery/octillery_5.png,water,
1058,octillery,224,../dataset-v2/octillery/octillery_6.png,water,
1059,octillery,224,../dataset-v2/octillery/octillery_7.png,water,
1060,delibird,225,../dataset-v2/delibird/delibird_0.png,ice,flying
1061,delibird,225,../dataset-v2/delibird/delibird_1.png,ice,flying
1062,delibird,225,../dataset-v2/delibird/delibird_2.png,ice,flying
1063,delibird,225,../dataset-v2/delibird/delibird_3.png,ice,flying
1064,mantine,226,../dataset-v2/mantine/mantine_0.png,water,flying
1065,mantine,226,../dataset-v2/mantine/mantine_1.png,water,flying
1066,mantine,226,../dataset-v2/mantine/mantine_2.png,water,flying
1067,mantine,226,../dataset-v2/mantine/mantine_3.png,water,flying
1068,skarmory,227,../dataset-v2/skarmory/skarmory_0.png,steel,flying
1069,skarmory,227,../dataset-v2/skarmory/skarmory_1.png,steel,flying
1070,skarmory,227,../dataset-v2/skarmory/skarmory_2.png,steel,flying
1071,skarmory,227,../dataset-v2/skarmory/skarmory_3.png,steel,flying
1072,houndour,228,../dataset-v2/houndour/houndour_0.png,dark,fire
1073,houndour,228,../dataset-v2/houndour/houndour_1.png,dark,fire
1074,houndour,228,../dataset-v2/houndour/houndour_2.png,dark,fire
1075,houndour,228,../dataset-v2/houndour/houndour_3.png,dark,fire
1076,houndoom,229,../dataset-v2/houndoom/houndoom_0.png,dark,fire
1077,houndoom,229,../dataset-v2/houndoom/houndoom_1.png,dark,fire
1078,houndoom,229,../dataset-v2/houndoom/houndoom_2.png,dark,fire
1079,houndoom,229,../dataset-v2/houndoom/houndoom_3.png,dark,fire
1080,houndoom,229,../dataset-v2/houndoom/houndoom_4.png,dark,fire
1081,houndoom,229,../dataset-v2/houndoom/houndoom_5.png,dark,fire
1082,houndoom,229,../dataset-v2/houndoom/houndoom_6.png,dark,fire
1083,houndoom,229,../dataset-v2/houndoom/houndoom_7.png,dark,fire
1084,kingdra,230,../dataset-v2/kingdra/kingdra_0.png,water,dragon
1085,kingdra,230,../dataset-v2/kingdra/kingdra_1.png,water,dragon
1086,kingdra,230,../dataset-v2/kingdra/kingdra_2.png,water,dragon
1087,kingdra,230,../dataset-v2/kingdra/kingdra_3.png,water,dragon
1088,phanpy,231,../dataset-v2/phanpy/phanpy_0.png,ground,
1089,phanpy,231,../dataset-v2/phanpy/phanpy_1.png,ground,
1090,phanpy,231,../dataset-v2/phanpy/phanpy_2.png,ground,
1091,phanpy,231,../dataset-v2/phanpy/phanpy_3.png,ground,
1092,donphan,232,../dataset-v2/donphan/donphan_0.png,ground,
1093,donphan,232,../dataset-v2/donphan/donphan_1.png,ground,
1094,donphan,232,../dataset-v2/donphan/donphan_2.png,ground,
1095,donphan,232,../dataset-v2/donphan/donphan_3.png,ground,
1096,donphan,232,../dataset-v2/donphan/donphan_4.png,ground,
1097,donphan,232,../dataset-v2/donphan/donphan_5.png,ground,
1098,donphan,232,../dataset-v2/donphan/donphan_6.png,ground,
1099,donphan,232,../dataset-v2/donphan/donphan_7.png,ground,
1100,porygon2,233,../dataset-v2/porygon2/porygon2_0.png,normal,
1101,porygon2,233,../dataset-v2/porygon2/porygon2_1.png,normal,
1102,porygon2,233,../dataset-v2/porygon2/porygon2_2.png,normal,
1103,porygon2,233,../dataset-v2/porygon2/porygon2_3.png,normal,
1104,stantler,234,../dataset-v2/stantler/stantler_0.png,normal,
1105,stantler,234,../dataset-v2/stantler/stantler_1.png,normal,
1106,stantler,234,../dataset-v2/stantler/stantler_2.png,normal,
1107,stantler,234,../dataset-v2/stantler/stantler_3.png,normal,
1108,smeargle,235,../dataset-v2/smeargle/smeargle_0.png,normal,
1109,smeargle,235,../dataset-v2/smeargle/smeargle_1.png,normal,
1110,smeargle,235,../dataset-v2/smeargle/smeargle_2.png,normal,
1111,smeargle,235,../dataset-v2/smeargle/smeargle_3.png,normal,
1112,tyrogue,236,../dataset-v2/tyrogue/tyrogue_0.png,fighting,
1113,tyrogue,236,../dataset-v2/tyrogue/tyrogue_1.png,fighting,
1114,tyrogue,236,../dataset-v2/tyrogue/tyrogue_2.png,fighting,
1115,tyrogue,236,../dataset-v2/tyrogue/tyrogue_3.png,fighting,
1116,hitmontop,237,../dataset-v2/hitmontop/hitmontop_0.png,fighting,
1117,hitmontop,237,../dataset-v2/hitmontop/hitmontop_1.png,fighting,
1118,hitmontop,237,../dataset-v2/hitmontop/hitmontop_2.png,fighting,
1119,hitmontop,237,../dataset-v2/hitmontop/hitmontop_3.png,fighting,
1120,smoochum,238,../dataset-v2/smoochum/smoochum_0.png,ice,psychic
1121,smoochum,238,../dataset-v2/smoochum/smoochum_1.png,ice,psychic
1122,smoochum,238,../dataset-v2/smoochum/smoochum_2.png,ice,psychic
1123,smoochum,238,../dataset-v2/smoochum/smoochum_3.png,ice,psychic
1124,elekid,239,../dataset-v2/elekid/elekid_0.png,electric,
1125,elekid,239,../dataset-v2/elekid/elekid_1.png,electric,
1126,elekid,239,../dataset-v2/elekid/elekid_2.png,electric,
1127,elekid,239,../dataset-v2/elekid/elekid_3.png,electric,
1128,magby,240,../dataset-v2/magby/magby_0.png,fire,
1129,magby,240,../dataset-v2/magby/magby_1.png,fire,
1130,magby,240,../dataset-v2/magby/magby_2.png,fire,
1131,magby,240,../dataset-v2/magby/magby_3.png,fire,
1132,miltank,241,../dataset-v2/miltank/miltank_0.png,normal,
1133,miltank,241,../dataset-v2/miltank/miltank_1.png,normal,
1134,miltank,241,../dataset-v2/miltank/miltank_2.png,normal,
1135,miltank,241,../dataset-v2/miltank/miltank_3.png,normal,
1136,blissey,242,../dataset-v2/blissey/blissey_0.png,normal,
1137,blissey,242,../dataset-v2/blissey/blissey_1.png,normal,
1138,blissey,242,../dataset-v2/blissey/blissey_2.png,normal,
1139,blissey,242,../dataset-v2/blissey/blissey_3.png,normal,
1140,raikou,243,../dataset-v2/raikou/raikou_0.png,electric,
1141,raikou,243,../dataset-v2/raikou/raikou_1.png,electric,
1142,raikou,243,../dataset-v2/raikou/raikou_2.png,electric,
1143,raikou,243,../dataset-v2/raikou/raikou_3.png,electric,
1144,entei,244,../dataset-v2/entei/entei_0.png,fire,
1145,entei,244,../dataset-v2/entei/entei_1.png,fire,
1146,entei,244,../dataset-v2/entei/entei_2.png,fire,
1147,entei,244,../dataset-v2/entei/entei_3.png,fire,
1148,suicune,245,../dataset-v2/suicune/suicune_0.png,water,
1149,suicune,245,../dataset-v2/suicune/suicune_1.png,water,
1150,suicune,245,../dataset-v2/suicune/suicune_2.png,water,
1151,suicune,245,../dataset-v2/suicune/suicune_3.png,water,
1152,larvitar,246,../dataset-v2/larvitar/larvitar_0.png,rock,ground
1153,larvitar,246,../dataset-v2/larvitar/larvitar_1.png,rock,ground
1154,larvitar,246,../dataset-v2/larvitar/larvitar_2.png,rock,ground
1155,larvitar,246,../dataset-v2/larvitar/larvitar_3.png,rock,ground
1156,pupitar,247,../dataset-v2/pupitar/pupitar_0.png,rock,ground
1157,pupitar,247,../dataset-v2/pupitar/pupitar_1.png,rock,ground
1158,pupitar,247,../dataset-v2/pupitar/pupitar_2.png,rock,ground
1159,pupitar,247,../dataset-v2/pupitar/pupitar_3.png,rock,ground
1160,tyranitar,248,../dataset-v2/tyranitar/tyranitar_0.png,rock,dark
1161,tyranitar,248,../dataset-v2/tyranitar/tyranitar_1.png,rock,dark
1162,tyranitar,248,../dataset-v2/tyranitar/tyranitar_2.png,rock,dark
1163,tyranitar,248,../dataset-v2/tyranitar/tyranitar_3.png,rock,dark
1164,lugia,249,../dataset-v2/lugia/lugia_0.png,psychic,flying
1165,lugia,249,../dataset-v2/lugia/lugia_1.png,psychic,flying
1166,lugia,249,../dataset-v2/lugia/lugia_2.png,psychic,flying
1167,lugia,249,../dataset-v2/lugia/lugia_3.png,psychic,flying
1168,ho-oh,250,../dataset-v2/ho-oh/ho-oh_0.png,fire,flying
1169,ho-oh,250,../dataset-v2/ho-oh/ho-oh_1.png,fire,flying
1170,ho-oh,250,../dataset-v2/ho-oh/ho-oh_2.png,fire,flying
1171,ho-oh,250,../dataset-v2/ho-oh/ho-oh_3.png,fire,flying
1172,celebi,251,../dataset-v2/celebi/celebi_0.png,psychic,grass
1173,celebi,251,../dataset-v2/celebi/celebi_1.png,psychic,grass
1174,celebi,251,../dataset-v2/celebi/celebi_2.png,psychic,grass
1175,celebi,251,../dataset-v2/celebi/celebi_3.png,psychic,grass
1176,treecko,252,../dataset-v2/treecko/treecko_0.png,grass,
1177,treecko,252,../dataset-v2/treecko/treecko_1.png,grass,
1178,treecko,252,../dataset-v2/treecko/treecko_2.png,grass,
1179,treecko,252,../dataset-v2/treecko/treecko_3.png,grass,
1180,grovyle,253,../dataset-v2/grovyle/grovyle_0.png,grass,
1181,grovyle,253,../dataset-v2/grovyle/grovyle_1.png,grass,
1182,grovyle,253,../dataset-v2/grovyle/grovyle_2.png,grass,
1183,grovyle,253,../dataset-v2/grovyle/grovyle_3.png,grass,
1184,sceptile,254,../dataset-v2/sceptile/sceptile_0.png,grass,
1185,sceptile,254,../dataset-v2/sceptile/sceptile_1.png,grass,
1186,sceptile,254,../dataset-v2/sceptile/sceptile_2.png,grass,
1187,sceptile,254,../dataset-v2/sceptile/sceptile_3.png,grass,
1188,torchic,255,../dataset-v2/torchic/torchic_0.png,fire,
1189,torchic,255,../dataset-v2/torchic/torchic_1.png,fire,
1190,torchic,255,../dataset-v2/torchic/torchic_2.png,fire,
1191,torchic,255,../dataset-v2/torchic/torchic_3.png,fire,
1192,torchic,255,../dataset-v2/torchic/torchic_4.png,fire,
1193,torchic,255,../dataset-v2/torchic/torchic_5.png,fire,
1194,torchic,255,../dataset-v2/torchic/torchic_6.png,fire,
1195,torchic,255,../dataset-v2/torchic/torchic_7.png,fire,
1196,combusken,256,../dataset-v2/combusken/combusken_0.png,fire,fighting
1197,combusken,256,../dataset-v2/combusken/combusken_1.png,fire,fighting
1198,combusken,256,../dataset-v2/combusken/combusken_2.png,fire,fighting
1199,combusken,256,../dataset-v2/combusken/combusken_3.png,fire,fighting
1200,combusken,256,../dataset-v2/combusken/combusken_4.png,fire,fighting
1201,combusken,256,../dataset-v2/combusken/combusken_5.png,fire,fighting
1202,combusken,256,../dataset-v2/combusken/combusken_6.png,fire,fighting
1203,combusken,256,../dataset-v2/combusken/combusken_7.png,fire,fighting
1204,blaziken,257,../dataset-v2/blaziken/blaziken_0.png,fire,fighting
1205,blaziken,257,../dataset-v2/blaziken/blaziken_1.png,fire,fighting
1206,blaziken,257,../dataset-v2/blaziken/blaziken_2.png,fire,fighting
1207,blaziken,257,../dataset-v2/blaziken/blaziken_3.png,fire,fighting
1208,blaziken,257,../dataset-v2/blaziken/blaziken_4.png,fire,fighting
1209,blaziken,257,../dataset-v2/blaziken/blaziken_5.png,fire,fighting
1210,blaziken,257,../dataset-v2/blaziken/blaziken_6.png,fire,fighting
1211,blaziken,257,../dataset-v2/blaziken/blaziken_7.png,fire,fighting
1212,mudkip,258,../dataset-v2/mudkip/mudkip_0.png,water,
1213,mudkip,258,../dataset-v2/mudkip/mudkip_1.png,water,
1214,mudkip,258,../dataset-v2/mudkip/mudkip_2.png,water,
1215,mudkip,258,../dataset-v2/mudkip/mudkip_3.png,water,
1216,marshtomp,259,../dataset-v2/marshtomp/marshtomp_0.png,water,ground
1217,marshtomp,259,../dataset-v2/marshtomp/marshtomp_1.png,water,ground
1218,marshtomp,259,../dataset-v2/marshtomp/marshtomp_2.png,water,ground
1219,marshtomp,259,../dataset-v2/marshtomp/marshtomp_3.png,water,ground
1220,swampert,260,../dataset-v2/swampert/swampert_0.png,water,ground
1221,swampert,260,../dataset-v2/swampert/swampert_1.png,water,ground
1222,swampert,260,../dataset-v2/swampert/swampert_2.png,water,ground
1223,swampert,260,../dataset-v2/swampert/swampert_3.png,water,ground
1224,poochyena,261,../dataset-v2/poochyena/poochyena_0.png,dark,
1225,poochyena,261,../dataset-v2/poochyena/poochyena_1.png,dark,
1226,poochyena,261,../dataset-v2/poochyena/poochyena_2.png,dark,
1227,poochyena,261,../dataset-v2/poochyena/poochyena_3.png,dark,
1228,mightyena,262,../dataset-v2/mightyena/mightyena_0.png,dark,
1229,mightyena,262,../dataset-v2/mightyena/mightyena_1.png,dark,
1230,mightyena,262,../dataset-v2/mightyena/mightyena_2.png,dark,
1231,mightyena,262,../dataset-v2/mightyena/mightyena_3.png,dark,
1232,zigzagoon,263,../dataset-v2/zigzagoon/zigzagoon_0.png,normal,
1233,zigzagoon,263,../dataset-v2/zigzagoon/zigzagoon_1.png,normal,
1234,zigzagoon,263,../dataset-v2/zigzagoon/zigzagoon_2.png,normal,
1235,zigzagoon,263,../dataset-v2/zigzagoon/zigzagoon_3.png,normal,
1236,linoone,264,../dataset-v2/linoone/linoone_0.png,normal,
1237,linoone,264,../dataset-v2/linoone/linoone_1.png,normal,
1238,linoone,264,../dataset-v2/linoone/linoone_2.png,normal,
1239,linoone,264,../dataset-v2/linoone/linoone_3.png,normal,
1240,wurmple,265,../dataset-v2/wurmple/wurmple_0.png,bug,
1241,wurmple,265,../dataset-v2/wurmple/wurmple_1.png,bug,
1242,wurmple,265,../dataset-v2/wurmple/wurmple_2.png,bug,
1243,wurmple,265,../dataset-v2/wurmple/wurmple_3.png,bug,
1244,silcoon,266,../dataset-v2/silcoon/silcoon_0.png,bug,
1245,silcoon,266,../dataset-v2/silcoon/silcoon_1.png,bug,
1246,silcoon,266,../dataset-v2/silcoon/silcoon_2.png,bug,
1247,silcoon,266,../dataset-v2/silcoon/silcoon_3.png,bug,
1248,beautifly,267,../dataset-v2/beautifly/beautifly_0.png,bug,flying
1249,beautifly,267,../dataset-v2/beautifly/beautifly_1.png,bug,flying
1250,beautifly,267,../dataset-v2/beautifly/beautifly_2.png,bug,flying
1251,beautifly,267,../dataset-v2/beautifly/beautifly_3.png,bug,flying
1252,beautifly,267,../dataset-v2/beautifly/beautifly_4.png,bug,flying
1253,beautifly,267,../dataset-v2/beautifly/beautifly_5.png,bug,flying
1254,beautifly,267,../dataset-v2/beautifly/beautifly_6.png,bug,flying
1255,beautifly,267,../dataset-v2/beautifly/beautifly_7.png,bug,flying
1256,cascoon,268,../dataset-v2/cascoon/cascoon_0.png,bug,
1257,cascoon,268,../dataset-v2/cascoon/cascoon_1.png,bug,
1258,cascoon,268,../dataset-v2/cascoon/cascoon_2.png,bug,
1259,cascoon,268,../dataset-v2/cascoon/cascoon_3.png,bug,
1260,dustox,269,../dataset-v2/dustox/dustox_0.png,bug,poison
1261,dustox,269,../dataset-v2/dustox/dustox_1.png,bug,poison
1262,dustox,269,../dataset-v2/dustox/dustox_2.png,bug,poison
1263,dustox,269,../dataset-v2/dustox/dustox_3.png,bug,poison
1264,dustox,269,../dataset-v2/dustox/dustox_4.png,bug,poison
1265,dustox,269,../dataset-v2/dustox/dustox_5.png,bug,poison
1266,dustox,269,../dataset-v2/dustox/dustox_6.png,bug,poison
1267,dustox,269,../dataset-v2/dustox/dustox_7.png,bug,poison
1268,lotad,270,../dataset-v2/lotad/lotad_0.png,water,grass
1269,lotad,270,../dataset-v2/lotad/lotad_1.png,water,grass
1270,lotad,270,../dataset-v2/lotad/lotad_2.png,water,grass
1271,lotad,270,../dataset-v2/lotad/lotad_3.png,water,grass
1272,lombre,271,../dataset-v2/lombre/lombre_0.png,water,grass
1273,lombre,271,../dataset-v2/lombre/lombre_1.png,water,grass
1274,lombre,271,../dataset-v2/lombre/lombre_2.png,water,grass
1275,lombre,271,../dataset-v2/lombre/lombre_3.png,water,grass
1276,ludicolo,272,../dataset-v2/ludicolo/ludicolo_0.png,water,grass
1277,ludicolo,272,../dataset-v2/ludicolo/ludicolo_1.png,water,grass
1278,ludicolo,272,../dataset-v2/ludicolo/ludicolo_2.png,water,grass
1279,ludicolo,272,../dataset-v2/ludicolo/ludicolo_3.png,water,grass
1280,ludicolo,272,../dataset-v2/ludicolo/ludicolo_4.png,water,grass
1281,ludicolo,272,../dataset-v2/ludicolo/ludicolo_5.png,water,grass
1282,ludicolo,272,../dataset-v2/ludicolo/ludicolo_6.png,water,grass
1283,ludicolo,272,../dataset-v2/ludicolo/ludicolo_7.png,water,grass
1284,seedot,273,../dataset-v2/seedot/seedot_0.png,grass,
1285,seedot,273,../dataset-v2/seedot/seedot_1.png,grass,
1286,seedot,273,../dataset-v2/seedot/seedot_2.png,grass,
1287,seedot,273,../dataset-v2/seedot/seedot_3.png,grass,
1288,nuzleaf,274,../dataset-v2/nuzleaf/nuzleaf_0.png,grass,dark
1289,nuzleaf,274,../dataset-v2/nuzleaf/nuzleaf_1.png,grass,dark
1290,nuzleaf,274,../dataset-v2/nuzleaf/nuzleaf_2.png,grass,dark
1291,nuzleaf,274,../dataset-v2/nuzleaf/nuzleaf_3.png,grass,dark
1292,nuzleaf,274,../dataset-v2/nuzleaf/nuzleaf_4.png,grass,dark
1293,nuzleaf,274,../dataset-v2/nuzleaf/nuzleaf_5.png,grass,dark
1294,nuzleaf,274,../dataset-v2/nuzleaf/nuzleaf_6.png,grass,dark
1295,nuzleaf,274,../dataset-v2/nuzleaf/nuzleaf_7.png,grass,dark
1296,shiftry,275,../dataset-v2/shiftry/shiftry_0.png,grass,dark
1297,shiftry,275,../dataset-v2/shiftry/shiftry_1.png,grass,dark
1298,shiftry,275,../dataset-v2/shiftry/shiftry_2.png,grass,dark
1299,shiftry,275,../dataset-v2/shiftry/shiftry_3.png,grass,dark
1300,shiftry,275,../dataset-v2/shiftry/shiftry_4.png,grass,dark
1301,shiftry,275,../dataset-v2/shiftry/shiftry_5.png,grass,dark
1302,shiftry,275,../dataset-v2/shiftry/shiftry_6.png,grass,dark
1303,shiftry,275,../dataset-v2/shiftry/shiftry_7.png,grass,dark
1304,taillow,276,../dataset-v2/taillow/taillow_0.png,normal,flying
1305,taillow,276,../dataset-v2/taillow/taillow_1.png,normal,flying
1306,taillow,276,../dataset-v2/taillow/taillow_2.png,normal,flying
1307,taillow,276,../dataset-v2/taillow/taillow_3.png,normal,flying
1308,swellow,277,../dataset-v2/swellow/swellow_0.png,normal,flying
1309,swellow,277,../dataset-v2/swellow/swellow_1.png,normal,flying
1310,swellow,277,../dataset-v2/swellow/swellow_2.png,normal,flying
1311,swellow,277,../dataset-v2/swellow/swellow_3.png,normal,flying
1312,wingull,278,../dataset-v2/wingull/wingull_0.png,water,flying
1313,wingull,278,../dataset-v2/wingull/wingull_1.png,water,flying
1314,wingull,278,../dataset-v2/wingull/wingull_2.png,water,flying
1315,wingull,278,../dataset-v2/wingull/wingull_3.png,water,flying
1316,pelipper,279,../dataset-v2/pelipper/pelipper_0.png,water,flying
1317,pelipper,279,../dataset-v2/pelipper/pelipper_1.png,water,flying
1318,pelipper,279,../dataset-v2/pelipper/pelipper_2.png,water,flying
1319,pelipper,279,../dataset-v2/pelipper/pelipper_3.png,water,flying
1320,ralts,280,../dataset-v2/ralts/ralts_0.png,psychic,fairy
1321,ralts,280,../dataset-v2/ralts/ralts_1.png,psychic,fairy
1322,ralts,280,../dataset-v2/ralts/ralts_2.png,psychic,fairy
1323,ralts,280,../dataset-v2/ralts/ralts_3.png,psychic,fairy
1324,kirlia,281,../dataset-v2/kirlia/kirlia_0.png,psychic,fairy
1325,kirlia,281,../dataset-v2/kirlia/kirlia_1.png,psychic,fairy
1326,kirlia,281,../dataset-v2/kirlia/kirlia_2.png,psychic,fairy
1327,kirlia,281,../dataset-v2/kirlia/kirlia_3.png,psychic,fairy
1328,gardevoir,282,../dataset-v2/gardevoir/gardevoir_0.png,psychic,fairy
1329,gardevoir,282,../dataset-v2/gardevoir/gardevoir_1.png,psychic,fairy
1330,gardevoir,282,../dataset-v2/gardevoir/gardevoir_2.png,psychic,fairy
1331,gardevoir,282,../dataset-v2/gardevoir/gardevoir_3.png,psychic,fairy
1332,surskit,283,../dataset-v2/surskit/surskit_0.png,bug,water
1333,surskit,283,../dataset-v2/surskit/surskit_1.png,bug,water
1334,surskit,283,../dataset-v2/surskit/surskit_2.png,bug,water
1335,surskit,283,../dataset-v2/surskit/surskit_3.png,bug,water
1336,masquerain,284,../dataset-v2/masquerain/masquerain_0.png,bug,flying
1337,masquerain,284,../dataset-v2/masquerain/masquerain_1.png,bug,flying
1338,masquerain,284,../dataset-v2/masquerain/masquerain_2.png,bug,flying
1339,masquerain,284,../dataset-v2/masquerain/masquerain_3.png,bug,flying
1340,shroomish,285,../dataset-v2/shroomish/shroomish_0.png,grass,
1341,shroomish,285,../dataset-v2/shroomish/shroomish_1.png,grass,
1342,shroomish,285,../dataset-v2/shroomish/shroomish_2.png,grass,
1343,shroomish,285,../dataset-v2/shroomish/shroomish_3.png,grass,
1344,breloom,286,../dataset-v2/breloom/breloom_0.png,grass,fighting
1345,breloom,286,../dataset-v2/breloom/breloom_1.png,grass,fighting
1346,breloom,286,../dataset-v2/breloom/breloom_2.png,grass,fighting
1347,breloom,286,../dataset-v2/breloom/breloom_3.png,grass,fighting
1348,slakoth,287,../dataset-v2/slakoth/slakoth_0.png,normal,
1349,slakoth,287,../dataset-v2/slakoth/slakoth_1.png,normal,
1350,slakoth,287,../dataset-v2/slakoth/slakoth_2.png,normal,
1351,slakoth,287,../dataset-v2/slakoth/slakoth_3.png,normal,
1352,vigoroth,288,../dataset-v2/vigoroth/vigoroth_0.png,normal,
1353,vigoroth,288,../dataset-v2/vigoroth/vigoroth_1.png,normal,
